title,artist,sourceAlias,source,collection,link,bvid,aid,cid,page,pubdate,pubdateFormatted,ctime,ctimeFormatted,partDuration,videoDuration,videos,viewCount,cover,videoTitle,up,uploader,uploaderMid,uniqueSourceCount,uniqueOccurrenceCount,isUniqueSong,rowId,normalizedTitle,vocaloidReasons,vocaloidMode
flos,R Sound Design feat. 初音ミク,あいまるん。,aimarun.js,歌切 2026-05-21 Aimarun. co0KfE4OEtM 久违的歌回！,https://www.bilibili.com/video/BV1uPLv6HEFm?p=1,BV1uPLv6HEFm,116614821319841,38513544974,1,1779401616,2026-05-22 06:13:36,1779401616,2026-05-22 06:13:36,270,1967,8,413,https://i2.hdslb.com/bfs/archive/f60892d957dd1b1f41769505f908c96dbea2b39a.png@160w_90h_1c.webp,歌切 2026-05-21 Aimarun. co0KfE4OEtM 久违的歌回！,前尘往事如昔故,前尘往事如昔故,3546597260528367,10,20,false,qNzlwQx-3o2UmKpAl03cHUjHDXU,flos,音源/术力口词:初音ミク | P主/术力口作者:R Sound Design | 已知术力口曲名:flos,direct
ウミユリ海底譚,n-buna feat. 初音ミク,あいまるん。,aimarun.js,歌切 2026-05-21 Aimarun. co0KfE4OEtM 久违的歌回！,https://www.bilibili.com/video/BV1uPLv6HEFm?p=7,BV1uPLv6HEFm,116614821319841,38513607134,7,1779401616,2026-05-22 06:13:36,1779401616,2026-05-22 06:13:36,235,1967,8,413,https://i2.hdslb.com/bfs/archive/f60892d957dd1b1f41769505f908c96dbea2b39a.png@160w_90h_1c.webp,歌切 2026-05-21 Aimarun. co0KfE4OEtM 久违的歌回！,前尘往事如昔故,前尘往事如昔故,3546597260528367,10,17,false,HFlT-8Fm-qKSrYv5N-klT2hBvts,ウミユリ海底譚,音源/术力口词:初音ミク | P主/术力口作者:n-buna | 已知术力口曲名:ウミユリ海底譚,direct
とても素敵な六月でした,Eight feat. 初音ミク,あいまるん。,aimarun.js,歌切 2026-05-21 Aimarun. co0KfE4OEtM 久违的歌回！,https://www.bilibili.com/video/BV1uPLv6HEFm?p=2,BV1uPLv6HEFm,116614821319841,38513545037,2,1779401616,2026-05-22 06:13:36,1779401616,2026-05-22 06:13:36,280,1967,8,413,https://i2.hdslb.com/bfs/archive/f60892d957dd1b1f41769505f908c96dbea2b39a.png@160w_90h_1c.webp,歌切 2026-05-21 Aimarun. co0KfE4OEtM 久违的歌回！,前尘往事如昔故,前尘往事如昔故,3546597260528367,8,18,false,PRsxKp8zqF-v9UEffOe7p93bKRM,とても素敵な六月でした,音源/术力口词:初音ミク,direct
夜明けと蛍,n-buna feat. 初音ミク,あいまるん。,aimarun.js,歌切 2026-05-21 Aimarun. co0KfE4OEtM 久违的歌回！,https://www.bilibili.com/video/BV1uPLv6HEFm?p=4,BV1uPLv6HEFm,116614821319841,38513606856,4,1779401616,2026-05-22 06:13:36,1779401616,2026-05-22 06:13:36,307,1967,8,413,https://i2.hdslb.com/bfs/archive/f60892d957dd1b1f41769505f908c96dbea2b39a.png@160w_90h_1c.webp,歌切 2026-05-21 Aimarun. co0KfE4OEtM 久违的歌回！,前尘往事如昔故,前尘往事如昔故,3546597260528367,22,123,false,NkBZVHoAwNzkqgeCsTNB3gGY9cE,夜明けと蛍,音源/术力口词:初音ミク | P主/术力口作者:n-buna | 已知术力口曲名:夜明けと蛍,direct
アニマル,DECO*27,あいまるん。,aimarun.js,歌切 2026-04-26 あいまるん。- Aimarun。 F91Egti33p4 DECO*27限定歌回,https://www.bilibili.com/video/BV1HAo1BMEyA?p=9,BV1HAo1BMEyA,116478103918398,37891342475,9,1777316608,2026-04-28 03:03:28,1777316608,2026-04-28 03:03:28,151,2690,14,481,https://i0.hdslb.com/bfs/archive/2be89fb155e1cdef86b01b764051475c4e8c7824.png@160w_90h_1c.webp,歌切 2026-04-26 あいまるん。- Aimarun。 F91Egti33p4 DECO*27限定歌回,前尘往事如昔故,前尘往事如昔故,3546597260528367,3,4,false,gRosRp_J9RpzqQS8ti22HlBh8Ho,アニマル,P主/术力口作者:DECO*27 | 已知术力口曲名:アニマル,direct
ヴァンパイア,DECO*27,あいまるん。,aimarun.js,歌切 2026-04-26 あいまるん。- Aimarun。 F91Egti33p4 DECO*27限定歌回,https://www.bilibili.com/video/BV1HAo1BMEyA?p=2,BV1HAo1BMEyA,116478103918398,37891080324,2,1777316608,2026-04-28 03:03:28,1777316608,2026-04-28 03:03:28,179,2690,14,481,https://i0.hdslb.com/bfs/archive/2be89fb155e1cdef86b01b764051475c4e8c7824.png@160w_90h_1c.webp,歌切 2026-04-26 あいまるん。- Aimarun。 F91Egti33p4 DECO*27限定歌回,前尘往事如昔故,前尘往事如昔故,3546597260528367,10,12,false,h57SSVCd4taz_OxL8Jad3BkUPdU,ヴァンパイア,P主/术力口作者:DECO*27 | 已知术力口曲名:ヴァンパイア,direct
ゴーストルール,DECO*27,あいまるん。,aimarun.js,歌切 2026-04-26 あいまるん。- Aimarun。 F91Egti33p4 DECO*27限定歌回,https://www.bilibili.com/video/BV1HAo1BMEyA?p=13,BV1HAo1BMEyA,116478103918398,37891411129,13,1777316608,2026-04-28 03:03:28,1777316608,2026-04-28 03:03:28,208,2690,14,481,https://i0.hdslb.com/bfs/archive/2be89fb155e1cdef86b01b764051475c4e8c7824.png@160w_90h_1c.webp,歌切 2026-04-26 あいまるん。- Aimarun。 F91Egti33p4 DECO*27限定歌回,前尘往事如昔故,前尘往事如昔故,3546597260528367,9,12,false,58sMFGz-ULribvrKPaS7puxlbx8,ゴストルル,P主/术力口作者:DECO*27 | 已知术力口曲名:ゴーストルール,direct
ジレンマ,DECO*27,あいまるん。,aimarun.js,歌切 2026-04-26 あいまるん。- Aimarun。 F91Egti33p4 DECO*27限定歌回,https://www.bilibili.com/video/BV1HAo1BMEyA?p=8,BV1HAo1BMEyA,116478103918398,37891280185,8,1777316608,2026-04-28 03:03:28,1777316608,2026-04-28 03:03:28,166,2690,14,481,https://i0.hdslb.com/bfs/archive/2be89fb155e1cdef86b01b764051475c4e8c7824.png@160w_90h_1c.webp,歌切 2026-04-26 あいまるん。- Aimarun。 F91Egti33p4 DECO*27限定歌回,前尘往事如昔故,前尘往事如昔故,3546597260528367,3,3,false,tpa580XgnzOav8nD3QWHRlGT-DM,ジレンマ,P主/术力口作者:DECO*27 | 已知术力口曲名:ジレンマ,direct
テレパシ,DECO*27,あいまるん。,aimarun.js,歌切 2026-04-26 あいまるん。- Aimarun。 F91Egti33p4 DECO*27限定歌回,https://www.bilibili.com/video/BV1HAo1BMEyA?p=3,BV1HAo1BMEyA,116478103918398,37891080780,3,1777316608,2026-04-28 03:03:28,1777316608,2026-04-28 03:03:28,147,2690,14,481,https://i0.hdslb.com/bfs/archive/2be89fb155e1cdef86b01b764051475c4e8c7824.png@160w_90h_1c.webp,歌切 2026-04-26 あいまるん。- Aimarun。 F91Egti33p4 DECO*27限定歌回,前尘往事如昔故,前尘往事如昔故,3546597260528367,1,2,false,58qyoklPSguUnc3NS5jtf2Hb-Tw,テレパシ,P主/术力口作者:DECO*27 | 已知术力口曲名:テレパシ,direct
ヒバナ,DECO*27,あいまるん。,aimarun.js,歌切 2026-04-26 あいまるん。- Aimarun。 F91Egti33p4 DECO*27限定歌回,https://www.bilibili.com/video/BV1HAo1BMEyA?p=7,BV1HAo1BMEyA,116478103918398,37891280221,7,1777316608,2026-04-28 03:03:28,1777316608,2026-04-28 03:03:28,205,2690,14,481,https://i0.hdslb.com/bfs/archive/2be89fb155e1cdef86b01b764051475c4e8c7824.png@160w_90h_1c.webp,歌切 2026-04-26 あいまるん。- Aimarun。 F91Egti33p4 DECO*27限定歌回,前尘往事如昔故,前尘往事如昔故,3546597260528367,11,17,false,JVc_1FDPNwkxKwL6qjuTvwJEPF4,ヒバナ,P主/术力口作者:DECO*27 | 已知术力口曲名:ヒバナ,direct
